Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
177	08-10-2021	11:27:51	1					
177	08-10-2021	11:27:51	2	分享	CC	人	6016.0	4.0
177	08-10-2021	11:27:51	3	独占	DD	人	3026.0	3.0
177	08-10-2021	11:27:51	4	独占	DC	人	1997.0	5.0
177	08-10-2021	11:27:51	5	独占	DD	人	556.0	3.0
177	08-10-2021	11:27:51	6	分享	CC	人	2048.0	5.0
177	08-10-2021	11:27:51	7	独占	DD	人	2284.0	3.0
177	08-10-2021	11:27:51	8	分享	CD	人	899.0	1.0
177	08-10-2021	11:27:51	9	独占	DC	人	2022.0	5.0
177	08-10-2021	11:27:51	10	独占	DD	人	458.0	3.0
177	08-10-2021	11:27:51	11	独占	DD	人	549.0	3.0
177	08-10-2021	11:27:51	12					
177	08-10-2021	11:27:51	13					
177	08-10-2021	11:27:51	14	独占	DC	电脑	3427.0	5.0
177	08-10-2021	11:27:51	15	分享	CD	电脑	2244.0	5.0
177	08-10-2021	11:27:51	16	独占	DC	电脑	891.0	1.0
177	08-10-2021	11:27:51	17	独占	DD	电脑	1056.0	3.0
177	08-10-2021	11:27:51	18	独占	DD	电脑	635.0	5.0
177	08-10-2021	11:27:51	19	独占	DC	电脑	1305.0	5.0
177	08-10-2021	11:27:51	20	独占	DD	电脑	514.0	2.0
177	08-10-2021	11:27:51	21	分享	CD	电脑	1972.0	1.0
177	08-10-2021	11:27:51	22	独占	DD	电脑	448.0	3.0
177	08-10-2021	11:27:51	23	独占	DC	电脑	484.0	5.0
177	08-10-2021	11:27:51	24					
177	08-10-2021	11:27:51	25					
177	08-10-2021	11:27:51	26	独占	DC	人	807.0	5.0
177	08-10-2021	11:27:51	27	独占	DD	人	2114.0	5.0
177	08-10-2021	11:27:51	28	独占	DC	人	942.0	5.0
177	08-10-2021	11:27:51	29	独占	DD	人	823.0	5.0
177	08-10-2021	11:27:51	30	独占	DC	人	1619.0	5.0
177	08-10-2021	11:27:51	31	独占	DD	人	1217.0	5.0
177	08-10-2021	11:27:51	32	独占	DC	人	1834.0	5.0
177	08-10-2021	11:27:51	33	独占	DC	人	1101.0	1.0
177	08-10-2021	11:27:51	34	独占	DC	人	1226.0	5.0
177	08-10-2021	11:27:51	35	独占	DD	人	574.0	5.0
177	08-10-2021	11:27:51	36					
177	08-10-2021	11:27:51	37					
177	08-10-2021	11:27:51	38	分享	CD	电脑	522.0	1.0
177	08-10-2021	11:27:51	39	独占	DC	电脑	371.0	5.0
177	08-10-2021	11:27:51	40	独占	DC	电脑	410.0	5.0
177	08-10-2021	11:27:51	41	独占	DD	电脑	393.0	5.0
177	08-10-2021	11:27:51	42	独占	DC	电脑	558.0	5.0
177	08-10-2021	11:27:51	43	独占	DC	电脑	482.0	5.0
177	08-10-2021	11:27:51	44	独占	DC	电脑	339.0	1.0
177	08-10-2021	11:27:51	45	独占	DD	电脑	427.0	3.0
177	08-10-2021	11:27:51	46	独占	DD	电脑	635.0	3.0
177	08-10-2021	11:27:51	47	独占	DC	电脑	300.0	5.0
