Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
96.0	gain	06-12-2021	9:53:26						
96.0	gain	06-12-2021	9:53:26	5.0	5.0	fair	接受	1736.0	5.0
96.0	gain	06-12-2021	9:53:26	7.0	3.0	7月3日	接受	3256.0	4.0
96.0	gain	06-12-2021	9:53:26	8.0	2.0	unfair	拒绝	2814.0	4.0
96.0	gain	06-12-2021	9:53:26	6.0	4.0	fair	接受	2138.0	3.0
96.0	gain	06-12-2021	9:53:26	9.0	1.0	unfair	拒绝	2233.0	3.0
96.0	gain	06-12-2021	9:53:26	5.0	5.0	fair	接受	1565.0	4.0
96.0	gain	06-12-2021	9:53:26	8.0	2.0	unfair	接受	2894.0	3.0
96.0	gain	06-12-2021	9:53:26	9.0	1.0	unfair	拒绝	1505.0	3.0
96.0	gain	06-12-2021	9:53:26	6.0	4.0	fair	接受	2434.0	3.0
96.0	gain	06-12-2021	9:53:26	7.0	3.0	7月3日	拒绝	2875.0	2.0
96.0	gain	06-12-2021	9:53:26						
96.0	gain	06-12-2021	9:53:26						
96.0	gain	06-12-2021	9:53:26	9.0	1.0	unfair	拒绝	2069.0	3.0
96.0	gain	06-12-2021	9:53:26	8.0	2.0	unfair	拒绝	1531.0	3.0
96.0	gain	06-12-2021	9:53:26	6.0	4.0	fair	接受	2150.0	3.0
96.0	gain	06-12-2021	9:53:26	7.0	3.0	7月3日	拒绝	1748.0	3.0
96.0	gain	06-12-2021	9:53:26	5.0	5.0	fair	接受	1206.0	3.0
96.0	gain	06-12-2021	9:53:26	7.0	3.0	7月3日	拒绝	2140.0	2.0
96.0	gain	06-12-2021	9:53:26	5.0	5.0	fair	接受	1015.0	4.0
96.0	gain	06-12-2021	9:53:26	8.0	2.0	unfair	拒绝	1065.0	2.0
96.0	gain	06-12-2021	9:53:26	9.0	1.0	unfair	拒绝	2477.0	1.0
96.0	gain	06-12-2021	9:53:26	6.0	4.0	fair	接受	2280.0	4.0
96.0	gain	06-12-2021	9:53:26						
96.0	gain	06-12-2021	9:53:26						
96.0	gain	06-12-2021	9:53:26	9.0	1.0	unfair	拒绝	1474.0	1.0
96.0	gain	06-12-2021	9:53:26	5.0	5.0	fair	接受	721.0	5.0
96.0	gain	06-12-2021	9:53:26	6.0	4.0	fair	接受	975.0	4.0
96.0	gain	06-12-2021	9:53:26	8.0	2.0	unfair	拒绝	1083.0	3.0
96.0	gain	06-12-2021	9:53:26	7.0	3.0	7月3日	拒绝	3033.0	2.0
96.0	gain	06-12-2021	9:53:26	7.0	3.0	7月3日	接受	2150.0	4.0
96.0	gain	06-12-2021	9:53:26	6.0	4.0	fair	接受	1190.0	3.0
96.0	gain	06-12-2021	9:53:26	8.0	2.0	unfair	拒绝	949.0	2.0
96.0	gain	06-12-2021	9:53:26	9.0	1.0	unfair	拒绝	1302.0	1.0
96.0	gain	06-12-2021	9:53:26	5.0	5.0	fair	接受	892.0	5.0
96.0	gain	06-12-2021	9:53:26						
96.0	gain	06-12-2021	9:53:26						
96.0	gain	06-12-2021	9:53:26	9.0	1.0	unfair	拒绝	998.0	2.0
96.0	gain	06-12-2021	9:53:26	6.0	4.0	fair	接受	941.0	3.0
96.0	gain	06-12-2021	9:53:26	7.0	3.0	7月3日	拒绝	1101.0	2.0
96.0	gain	06-12-2021	9:53:26	8.0	2.0	unfair	拒绝	1053.0	2.0
96.0	gain	06-12-2021	9:53:26	5.0	5.0	fair	接受	834.0	4.0
96.0	gain	06-12-2021	9:53:26	7.0	3.0	7月3日	拒绝	747.0	2.0
96.0	gain	06-12-2021	9:53:26	8.0	2.0	unfair	拒绝	1195.0	2.0
96.0	gain	06-12-2021	9:53:26	9.0	1.0	unfair	拒绝	1270.0	1.0
96.0	gain	06-12-2021	9:53:26	5.0	5.0	fair	接受	956.0	5.0
96.0	gain	06-12-2021	9:53:26	6.0	4.0	fair	接受	1584.0	4.0
96.0	loss	06-12-2021	9:58:22						
96.0	loss	06-12-2021	9:58:22	-5.0	-5.0	fair	接受	1613.0	3.0
96.0	loss	06-12-2021	9:58:22	-1.0	-9.0	unfair	拒绝	4713.0	1.0
96.0	loss	06-12-2021	9:58:22	-2.0	-8.0	unfair	接受	4814.0	3.0
96.0	loss	06-12-2021	9:58:22	-3.0	-7.0	7月3日	接受	2025.0	3.0
96.0	loss	06-12-2021	9:58:22	-4.0	-6.0	fair	接受	1361.0	3.0
96.0	loss	06-12-2021	9:58:22	-5.0	-5.0	fair	接受	1095.0	3.0
96.0	loss	06-12-2021	9:58:22	-1.0	-9.0	unfair	拒绝	7245.0	1.0
96.0	loss	06-12-2021	9:58:22	-3.0	-7.0	7月3日	接受	3450.0	3.0
96.0	loss	06-12-2021	9:58:22	-4.0	-6.0	fair	接受	6292.0	4.0
96.0	loss	06-12-2021	9:58:22	-2.0	-8.0	unfair	拒绝	1637.0	1.0
96.0	loss	06-12-2021	9:58:22						
96.0	loss	06-12-2021	9:58:22						
96.0	loss	06-12-2021	9:58:22	-1.0	-9.0	unfair	拒绝	1248.0	1.0
96.0	loss	06-12-2021	9:58:22	-2.0	-8.0	unfair	拒绝	1237.0	3.0
96.0	loss	06-12-2021	9:58:22	-3.0	-7.0	7月3日	接受	3404.0	1.0
96.0	loss	06-12-2021	9:58:22	-4.0	-6.0	fair	接受	4505.0	4.0
96.0	loss	06-12-2021	9:58:22	-5.0	-5.0	fair	接受	740.0	5.0
96.0	loss	06-12-2021	9:58:22	-4.0	-6.0	fair	接受	1465.0	2.0
96.0	loss	06-12-2021	9:58:22	-3.0	-7.0	7月3日	拒绝	1711.0	1.0
96.0	loss	06-12-2021	9:58:22	-1.0	-9.0	unfair	拒绝	1149.0	1.0
96.0	loss	06-12-2021	9:58:22	-2.0	-8.0	unfair	接受	1941.0	2.0
96.0	loss	06-12-2021	9:58:22	-5.0	-5.0	fair	接受	955.0	5.0
96.0	loss	06-12-2021	9:58:22						
96.0	loss	06-12-2021	9:58:22						
96.0	loss	06-12-2021	9:58:22	-4.0	-6.0	fair	接受	5760.0	3.0
96.0	loss	06-12-2021	9:58:22	-2.0	-8.0	unfair	拒绝	1103.0	1.0
96.0	loss	06-12-2021	9:58:22	-5.0	-5.0	fair	接受	853.0	4.0
96.0	loss	06-12-2021	9:58:22	-3.0	-7.0	7月3日	拒绝	708.0	1.0
96.0	loss	06-12-2021	9:58:22	-1.0	-9.0	unfair	拒绝	994.0	3.0
96.0	loss	06-12-2021	9:58:22	-1.0	-9.0	unfair	拒绝	906.0	1.0
96.0	loss	06-12-2021	9:58:22	-3.0	-7.0	7月3日	拒绝	1641.0	2.0
96.0	loss	06-12-2021	9:58:22	-5.0	-5.0	fair	接受	515.0	4.0
96.0	loss	06-12-2021	9:58:22	-4.0	-6.0	fair	接受	1341.0	3.0
