Subject	SessionDate	SessionTime	SVO_angle	SVO_type	DAL	DIA	DIC	DJG	IA_Index
40	04-04-2022	17:28:47	0.7458564	2	0.5277778	0.3333333	0.4722222	0.5416667	999.0
