Subject	SessionDate	SessionTime	SVO_angle	SVO_type	DAL	DIA	DIC	DJG	IA_Index
7	07-09-2018	13:37:50	0.6969697	2	0.5416667	0.0417	0.4583333	0.25	0.1428571
