Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
271.0	gain	02-24-2022	10:46:39						
271.0	gain	02-24-2022	10:46:39	9.0	1.0	unfair	拒绝	2825.0	4.0
271.0	gain	02-24-2022	10:46:39	8.0	2.0	unfair	拒绝	3087.0	4.0
271.0	gain	02-24-2022	10:46:39	7.0	3.0	7月3日	接受	1510.0	4.0
271.0	gain	02-24-2022	10:46:39	5.0	5.0	fair	接受	1520.0	3.0
271.0	gain	02-24-2022	10:46:39	6.0	4.0	fair	拒绝	1292.0	3.0
271.0	gain	02-24-2022	10:46:39	6.0	4.0	fair	拒绝	987.0	3.0
271.0	gain	02-24-2022	10:46:39	8.0	2.0	unfair	拒绝	784.0	3.0
271.0	gain	02-24-2022	10:46:39	9.0	1.0	unfair	拒绝	799.0	3.0
271.0	gain	02-24-2022	10:46:39	5.0	5.0	fair	接受	1293.0	3.0
271.0	gain	02-24-2022	10:46:39	7.0	3.0	7月3日	拒绝	682.0	3.0
271.0	gain	02-24-2022	10:46:39						
271.0	gain	02-24-2022	10:46:39						
271.0	gain	02-24-2022	10:46:39	7.0	3.0	7月3日	拒绝	680.0	3.0
271.0	gain	02-24-2022	10:46:39	9.0	1.0	unfair	拒绝	680.0	3.0
271.0	gain	02-24-2022	10:46:39	8.0	2.0	unfair	拒绝	1873.0	3.0
271.0	gain	02-24-2022	10:46:39	5.0	5.0	fair	接受	752.0	3.0
271.0	gain	02-24-2022	10:46:39	6.0	4.0	fair	拒绝	1073.0	3.0
271.0	gain	02-24-2022	10:46:39	9.0	1.0	unfair	拒绝	750.0	3.0
271.0	gain	02-24-2022	10:46:39	7.0	3.0	7月3日	拒绝	777.0	3.0
271.0	gain	02-24-2022	10:46:39	5.0	5.0	fair	接受	1393.0	3.0
271.0	gain	02-24-2022	10:46:39	8.0	2.0	unfair	拒绝	702.0	3.0
271.0	gain	02-24-2022	10:46:39	6.0	4.0	fair	拒绝	710.0	3.0
271.0	gain	02-24-2022	10:46:39						
271.0	gain	02-24-2022	10:46:39						
271.0	gain	02-24-2022	10:46:39	7.0	3.0	7月3日	拒绝	572.0	3.0
271.0	gain	02-24-2022	10:46:39	5.0	5.0	fair	接受	1620.0	3.0
271.0	gain	02-24-2022	10:46:39	8.0	2.0	unfair	拒绝	762.0	3.0
271.0	gain	02-24-2022	10:46:39	6.0	4.0	fair	拒绝	383.0	3.0
271.0	gain	02-24-2022	10:46:39	9.0	1.0	unfair	拒绝	872.0	3.0
271.0	gain	02-24-2022	10:46:39	8.0	2.0	unfair	拒绝	604.0	3.0
271.0	gain	02-24-2022	10:46:39	7.0	3.0	7月3日	拒绝	453.0	3.0
271.0	gain	02-24-2022	10:46:39	5.0	5.0	fair	接受	547.0	3.0
271.0	gain	02-24-2022	10:46:39	6.0	4.0	fair	拒绝	734.0	3.0
271.0	gain	02-24-2022	10:46:39	9.0	1.0	unfair	拒绝	484.0	3.0
271.0	gain	02-24-2022	10:46:39						
271.0	gain	02-24-2022	10:46:39						
271.0	gain	02-24-2022	10:46:39	8.0	2.0	unfair	拒绝	531.0	3.0
271.0	gain	02-24-2022	10:46:39	7.0	3.0	7月3日	拒绝	856.0	3.0
271.0	gain	02-24-2022	10:46:39	6.0	4.0	fair	拒绝	774.0	3.0
271.0	gain	02-24-2022	10:46:39	5.0	5.0	fair	接受	690.0	3.0
271.0	gain	02-24-2022	10:46:39	9.0	1.0	unfair	拒绝	587.0	3.0
271.0	gain	02-24-2022	10:46:39	9.0	1.0	unfair	拒绝	6560.0	3.0
271.0	gain	02-24-2022	10:46:39	7.0	3.0	7月3日	拒绝	429.0	3.0
271.0	gain	02-24-2022	10:46:39	6.0	4.0	fair	拒绝	1846.0	3.0
271.0	gain	02-24-2022	10:46:39	8.0	2.0	unfair	拒绝	923.0	3.0
271.0	gain	02-24-2022	10:46:39	5.0	5.0	fair	接受	832.0	3.0
271.0	loss	02-24-2022	10:52:02						
271.0	loss	02-24-2022	10:52:02	-4.0	-6.0	fair	拒绝	14568.0	3.0
271.0	loss	02-24-2022	10:52:02	-1.0	-9.0	unfair	拒绝	1632.0	3.0
271.0	loss	02-24-2022	10:52:02	-3.0	-7.0	7月3日	拒绝	2412.0	3.0
271.0	loss	02-24-2022	10:52:02	-2.0	-8.0	unfair	拒绝	1108.0	3.0
271.0	loss	02-24-2022	10:52:02	-5.0	-5.0	fair	接受	3471.0	3.0
271.0	loss	02-24-2022	10:52:02	-5.0	-5.0	fair	接受	977.0	3.0
271.0	loss	02-24-2022	10:52:02	-3.0	-7.0	7月3日	拒绝	637.0	3.0
271.0	loss	02-24-2022	10:52:02	-4.0	-6.0	fair	拒绝	1135.0	3.0
271.0	loss	02-24-2022	10:52:02	-1.0	-9.0	unfair	拒绝	855.0	3.0
271.0	loss	02-24-2022	10:52:02	-2.0	-8.0	unfair	拒绝	1605.0	3.0
271.0	loss	02-24-2022	10:52:02						
271.0	loss	02-24-2022	10:52:02						
271.0	loss	02-24-2022	10:52:02	-3.0	-7.0	7月3日	拒绝	697.0	3.0
271.0	loss	02-24-2022	10:52:02	-4.0	-6.0	fair	拒绝	601.0	3.0
271.0	loss	02-24-2022	10:52:02	-1.0	-9.0	unfair	拒绝	434.0	3.0
271.0	loss	02-24-2022	10:52:02	-2.0	-8.0	unfair	拒绝	513.0	3.0
271.0	loss	02-24-2022	10:52:02	-5.0	-5.0	fair	接受	825.0	3.0
271.0	loss	02-24-2022	10:52:02	-3.0	-7.0	7月3日	拒绝	449.0	3.0
271.0	loss	02-24-2022	10:52:02	-1.0	-9.0	unfair	拒绝	465.0	3.0
271.0	loss	02-24-2022	10:52:02	-4.0	-6.0	fair	拒绝	771.0	3.0
271.0	loss	02-24-2022	10:52:02	-2.0	-8.0	unfair	拒绝	441.0	3.0
271.0	loss	02-24-2022	10:52:02	-5.0	-5.0	fair	接受	667.0	3.0
271.0	loss	02-24-2022	10:52:02						
271.0	loss	02-24-2022	10:52:02						
271.0	loss	02-24-2022	10:52:02	-1.0	-9.0	unfair	拒绝	742.0	3.0
271.0	loss	02-24-2022	10:52:02	-4.0	-6.0	fair	拒绝	1590.0	3.0
271.0	loss	02-24-2022	10:52:02	-2.0	-8.0	unfair	接受	2982.0	3.0
271.0	loss	02-24-2022	10:52:02	-5.0	-5.0	fair	接受	942.0	3.0
271.0	loss	02-24-2022	10:52:02	-3.0	-7.0	7月3日	接受	918.0	3.0
271.0	loss	02-24-2022	10:52:02	-1.0	-9.0	unfair	接受	532.0	3.0
271.0	loss	02-24-2022	10:52:02	-2.0	-8.0	unfair	接受	343.0	3.0
271.0	loss	02-24-2022	10:52:02	-3.0	-7.0	7月3日	接受	245.0	3.0
271.0	loss	02-24-2022	10:52:02	-5.0	-5.0	fair	接受	705.0	3.0
271.0	loss	02-24-2022	10:52:02	-4.0	-6.0	fair	接受	436.0	3.0
271.0	loss	02-24-2022	10:52:02						
271.0	loss	02-24-2022	10:52:02						
271.0	loss	02-24-2022	10:52:02	-3.0	-7.0	7月3日	接受	109.0	3.0
271.0	loss	02-24-2022	10:52:02	-2.0	-8.0	unfair	接受	105.0	3.0
271.0	loss	02-24-2022	10:52:02	-4.0	-6.0	fair	接受	13.0	3.0
271.0	loss	02-24-2022	10:52:02	-1.0	-9.0	unfair	接受	326.0	3.0
271.0	loss	02-24-2022	10:52:02	-5.0	-5.0	fair	接受	110.0	3.0
271.0	loss	02-24-2022	10:52:02	-4.0	-6.0	fair	接受	120.0	3.0
271.0	loss	02-24-2022	10:52:02	-1.0	-9.0	unfair	接受	4.0	3.0
271.0	loss	02-24-2022	10:52:02	-2.0	-8.0	unfair	接受	815.0	3.0
271.0	loss	02-24-2022	10:52:02	-5.0	-5.0	fair	接受	198.0	3.0
271.0	loss	02-24-2022	10:52:02	-3.0	-7.0	7月3日	接受	256.0	3.0
