Subject	SessionDate	SessionTime	SVO_angle	SVO_type	DAL	DIA	DIC	DJG	IA_Index
50	08-11-2022	12:17:25	0.7668394	2	0.6111111	0.1388889	0.3888889	0.2916667	0.3225807
