Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
64	08-22-2018	13:07:34	1					
64	08-22-2018	13:07:34	2	分享	CC	人	4176.0	4.0
64	08-22-2018	13:07:34	3	独占	DC	人	831.0	5.0
64	08-22-2018	13:07:34	4	分享	CC	人	1220.0	4.0
64	08-22-2018	13:07:34	5	独占	DD	人	913.0	4.0
64	08-22-2018	13:07:34	6	分享	CC	人	2396.0	4.0
64	08-22-2018	13:07:34	7	独占	DC	人	1276.0	5.0
64	08-22-2018	13:07:34	8	独占	DC	人	2744.0	5.0
64	08-22-2018	13:07:34	9	分享	CC	人	519.0	5.0
64	08-22-2018	13:07:34	10	分享	CD	人	2333.0	1.0
64	08-22-2018	13:07:34	11	独占	DD	人	1244.0	4.0
64	08-22-2018	13:07:34	12					
64	08-22-2018	13:07:34	13					
64	08-22-2018	13:07:34	14	分享	CD	电脑	5169.0	1.0
64	08-22-2018	13:07:34	15	独占	DC	电脑	442.0	5.0
64	08-22-2018	13:07:34	16	分享	CD	电脑	2054.0	1.0
64	08-22-2018	13:07:34	17	独占	DD	电脑	483.0	4.0
64	08-22-2018	13:07:34	18	独占	DD	电脑	510.0	4.0
64	08-22-2018	13:07:34	19	分享	CC	电脑	895.0	5.0
64	08-22-2018	13:07:34	20	独占	DD	电脑	639.0	4.0
64	08-22-2018	13:07:34	21	分享	CD	电脑	1059.0	2.0
64	08-22-2018	13:07:34	22	独占	DC	电脑	989.0	5.0
64	08-22-2018	13:07:34	23	分享	CC	电脑	10030.0	5.0
64	08-22-2018	13:07:34	24					
64	08-22-2018	13:07:34	25					
64	08-22-2018	13:07:34	26	分享	CD	人	5014.0	4.0
64	08-22-2018	13:07:34	27	独占	DD	人	1323.0	4.0
64	08-22-2018	13:07:34	28	分享	CC	人	491.0	5.0
64	08-22-2018	13:07:34	29	独占	DD	人	3256.0	4.0
64	08-22-2018	13:07:34	30	分享	CC	人	704.0	5.0
64	08-22-2018	13:07:34	31	独占	DD	人	1502.0	4.0
64	08-22-2018	13:07:34	32	分享	CC	人	571.0	5.0
64	08-22-2018	13:07:34	33	分享	CD	人	4528.0	1.0
64	08-22-2018	13:07:34	34	独占	DD	人	603.0	4.0
64	08-22-2018	13:07:34	35	独占	DD	人	2711.0	3.0
64	08-22-2018	13:07:34	36					
64	08-22-2018	13:07:34	37					
64	08-22-2018	13:07:34	38	分享	CC	电脑	2598.0	5.0
64	08-22-2018	13:07:34	39	独占	DC	电脑	1264.0	5.0
64	08-22-2018	13:07:34	40	分享	CD	电脑	827.0	1.0
64	08-22-2018	13:07:34	41	独占	DC	电脑	1048.0	5.0
64	08-22-2018	13:07:34	42	独占	DD	电脑	520.0	3.0
64	08-22-2018	13:07:34	43	分享	CD	电脑	3282.0	1.0
64	08-22-2018	13:07:34	44	独占	DC	电脑	590.0	5.0
64	08-22-2018	13:07:34	45	独占	DC	电脑	658.0	5.0
64	08-22-2018	13:07:34	46	分享	CD	电脑	412.0	1.0
64	08-22-2018	13:07:34	47	分享	CC	电脑	1433.0	4.0
