Subject	SessionDate	SessionTime	SVO_angle	SVO_type	DAL	DIA	DIC	DJG	IA_Index
195	08-21-2021	10:22:39	0.4418605	2	0.5694444	0.0694	0.4305556	0.2083333	0.25
