Subject	SessionDate	SessionTime	SVO_angle	SVO_type	DAL	DIA	DIC	DJG	IA_Index
23	07-16-2018	15:45:26	0.6111112	2	0.4861111	0.0139	0.5138889	0.2291667	0.0571
