Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
198	05-15-2021	11:29:14	1					
198	05-15-2021	11:29:14	2	分享	CD	人	2532.0	1.0
198	05-15-2021	11:29:14	3	独占	DD	人	2375.0	2.0
198	05-15-2021	11:29:14	4	独占	DD	人	1560.0	3.0
198	05-15-2021	11:29:14	5	分享	CD	人	1280.0	1.0
198	05-15-2021	11:29:14	6	独占	DC	人	1138.0	5.0
198	05-15-2021	11:29:14	7	独占	DC	人	1310.0	5.0
198	05-15-2021	11:29:14	8	分享	CC	人	610.0	4.0
198	05-15-2021	11:29:14	9	分享	CC	人	1402.0	4.0
198	05-15-2021	11:29:14	10	独占	DC	人	1687.0	5.0
198	05-15-2021	11:29:14	11	分享	CD	人	421.0	1.0
198	05-15-2021	11:29:14	12					
198	05-15-2021	11:29:14	13					
198	05-15-2021	11:29:14	14	独占	DD	电脑	1873.0	2.0
198	05-15-2021	11:29:14	15	分享	CC	电脑	2301.0	4.0
198	05-15-2021	11:29:14	16	分享	CC	电脑	438.0	4.0
198	05-15-2021	11:29:14	17	独占	DD	电脑	610.0	4.0
198	05-15-2021	11:29:14	18	分享	CC	电脑	733.0	5.0
198	05-15-2021	11:29:14	19	分享	CD	电脑	368.0	1.0
198	05-15-2021	11:29:14	20	独占	DC	电脑	1484.0	5.0
198	05-15-2021	11:29:14	21	独占	DC	电脑	1099.0	5.0
198	05-15-2021	11:29:14	22	分享	CC	电脑	1103.0	4.0
198	05-15-2021	11:29:14	23	独占	DC	电脑	496.0	5.0
198	05-15-2021	11:29:14	24					
198	05-15-2021	11:29:14	25					
198	05-15-2021	11:29:14	26	独占	DD	人	1258.0	3.0
198	05-15-2021	11:29:14	27	分享	CD	人	320.0	1.0
198	05-15-2021	11:29:14	28	独占	DC	人	484.0	5.0
198	05-15-2021	11:29:14	29	独占	DC	人	534.0	5.0
198	05-15-2021	11:29:14	30	分享	CC	人	581.0	5.0
198	05-15-2021	11:29:14	31	独占	DD	人	721.0	3.0
198	05-15-2021	11:29:14	32	独占	DC	人	324.0	5.0
198	05-15-2021	11:29:14	33	独占	DD	人	968.0	3.0
198	05-15-2021	11:29:14	34	分享	CC	人	411.0	5.0
198	05-15-2021	11:29:14	35	分享	CD	人	326.0	1.0
198	05-15-2021	11:29:14	36					
198	05-15-2021	11:29:14	37					
198	05-15-2021	11:29:14	38	独占	DD	电脑	1544.0	5.0
198	05-15-2021	11:29:14	39	分享	CD	电脑	374.0	1.0
198	05-15-2021	11:29:14	40	独占	DD	电脑	526.0	5.0
198	05-15-2021	11:29:14	41	独占	DD	电脑	312.0	5.0
198	05-15-2021	11:29:14	42	分享	CD	电脑	2521.0	1.0
198	05-15-2021	11:29:14	43	独占	DC	电脑	546.0	5.0
198	05-15-2021	11:29:14	44	独占	DD	电脑	406.0	3.0
198	05-15-2021	11:29:14	45	独占	DD	电脑	417.0	5.0
198	05-15-2021	11:29:14	46	分享	CC	电脑	1546.0	4.0
198	05-15-2021	11:29:14	47	独占	DC	电脑	271.0	5.0
