Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
140	07-16-2021	16:53:05	1					
140	07-16-2021	16:53:05	2	分享	CC	人	7221.0	5.0
140	07-16-2021	16:53:05	3	分享	CD	人	1217.0	3.0
140	07-16-2021	16:53:05	4	分享	CD	人	1032.0	2.0
140	07-16-2021	16:53:05	5	分享	CD	人	1047.0	2.0
140	07-16-2021	16:53:05	6	分享	CD	人	1334.0	1.0
140	07-16-2021	16:53:05	7	分享	CC	人	901.0	5.0
140	07-16-2021	16:53:05	8	分享	CC	人	859.0	5.0
140	07-16-2021	16:53:05	9	分享	CD	人	816.0	1.0
140	07-16-2021	16:53:05	10	分享	CD	人	833.0	5.0
140	07-16-2021	16:53:05	11	分享	CD	人	762.0	1.0
140	07-16-2021	16:53:05	12					
140	07-16-2021	16:53:05	13					
140	07-16-2021	16:53:05	14	分享	CD	电脑	1035.0	1.0
140	07-16-2021	16:53:05	15	分享	CC	电脑	684.0	5.0
140	07-16-2021	16:53:05	16	分享	CC	电脑	607.0	5.0
140	07-16-2021	16:53:05	17	分享	CC	电脑	695.0	5.0
140	07-16-2021	16:53:05	18	分享	CD	电脑	479.0	1.0
140	07-16-2021	16:53:05	19	分享	CC	电脑	687.0	5.0
140	07-16-2021	16:53:05	20	分享	CD	电脑	754.0	1.0
140	07-16-2021	16:53:05	21	分享	CD	电脑	779.0	1.0
140	07-16-2021	16:53:05	22	分享	CD	电脑	699.0	1.0
140	07-16-2021	16:53:05	23	分享	CC	电脑	468.0	5.0
140	07-16-2021	16:53:05	24					
140	07-16-2021	16:53:05	25					
140	07-16-2021	16:53:05	26	分享	CC	人	1199.0	5.0
140	07-16-2021	16:53:05	27	分享	CD	人	416.0	1.0
140	07-16-2021	16:53:05	28	分享	CC	人	1799.0	5.0
140	07-16-2021	16:53:05	29	分享	CD	人	649.0	1.0
140	07-16-2021	16:53:05	30	分享	CC	人	676.0	5.0
140	07-16-2021	16:53:05	31	分享	CC	人	804.0	5.0
140	07-16-2021	16:53:05	32	分享	CD	人	623.0	1.0
140	07-16-2021	16:53:05	33	分享	CC	人	548.0	5.0
140	07-16-2021	16:53:05	34	分享	CC	人	1477.0	5.0
140	07-16-2021	16:53:05	35	分享	CC	人	518.0	5.0
140	07-16-2021	16:53:05	36					
140	07-16-2021	16:53:05	37					
140	07-16-2021	16:53:05	38	分享	CD	电脑	409.0	1.0
140	07-16-2021	16:53:05	39	分享	CD	电脑	753.0	1.0
140	07-16-2021	16:53:05	40	分享	CC	电脑	561.0	5.0
140	07-16-2021	16:53:05	41	分享	CD	电脑	710.0	1.0
140	07-16-2021	16:53:05	42	分享	CC	电脑	719.0	5.0
140	07-16-2021	16:53:05	43	分享	CC	电脑	1707.0	5.0
140	07-16-2021	16:53:05	44	分享	CC	电脑	328.0	5.0
140	07-16-2021	16:53:05	45	分享	CD	电脑	570.0	1.0
140	07-16-2021	16:53:05	46	分享	CC	电脑	750.0	5.0
140	07-16-2021	16:53:05	47	分享	CD	电脑	620.0	1.0
