Subject	SessionDate	SessionTime	SVO_angle	SVO_type	DAL	DIA	DIC	DJG	IA_Index
259	11-27-2021	13:51:28	0.9461078	2	0.4166667	0.25	0.5833333	0.4583333	999.0
