Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
50	08-11-2022	11:04:45	1					
50	08-11-2022	11:04:45	2	分享	CD	人	3571.0	1.0
50	08-11-2022	11:04:45	3	独占	DC	人	889.0	5.0
50	08-11-2022	11:04:45	4	独占	DD	人	2699.0	3.0
50	08-11-2022	11:04:45	5	分享	CD	人	5374.0	1.0
50	08-11-2022	11:04:45	6	独占	DC	人	1381.0	5.0
50	08-11-2022	11:04:45	7	独占	DD	人	3838.0	3.0
50	08-11-2022	11:04:45	8	独占	DC	人	1121.0	3.0
50	08-11-2022	11:04:45	9	分享	CD	人	2004.0	1.0
50	08-11-2022	11:04:45	10	独占	DD	人	734.0	3.0
50	08-11-2022	11:04:45	11	独占	DC	人	1978.0	5.0
50	08-11-2022	11:04:45	12					
50	08-11-2022	11:04:45	13					
50	08-11-2022	11:04:45	14	独占	DC	电脑	1528.0	5.0
50	08-11-2022	11:04:45	15	独占	DD	电脑	873.0	5.0
50	08-11-2022	11:04:45	16	分享	CD	电脑	367.0	1.0
50	08-11-2022	11:04:45	17	独占	DC	电脑	349.0	3.0
50	08-11-2022	11:04:45	18	独占	DC	电脑	2348.0	5.0
50	08-11-2022	11:04:45	19	分享	CD	电脑	975.0	1.0
50	08-11-2022	11:04:45	20	独占	DD	电脑	974.0	3.0
50	08-11-2022	11:04:45	21	独占	DD	电脑	1328.0	3.0
50	08-11-2022	11:04:45	22	独占	DC	电脑	650.0	5.0
50	08-11-2022	11:04:45	23	独占	DC	电脑	2814.0	5.0
50	08-11-2022	11:04:45	24					
50	08-11-2022	11:04:45	25					
50	08-11-2022	11:04:45	26	独占	DC	人	2060.0	5.0
50	08-11-2022	11:04:45	27	分享	CC	人	5973.0	4.0
50	08-11-2022	11:04:45	28	独占	DD	人	1676.0	3.0
50	08-11-2022	11:04:45	29	独占	DD	人	2966.0	3.0
50	08-11-2022	11:04:45	30	独占	DC	人	1983.0	4.0
50	08-11-2022	11:04:45	31	分享	CD	人	889.0	1.0
50	08-11-2022	11:04:45	32	分享	CC	人	2583.0	3.0
50	08-11-2022	11:04:45	33	独占	DC	人	1257.0	5.0
50	08-11-2022	11:04:45	34	独占	DC	人	3064.0	4.0
50	08-11-2022	11:04:45	35	独占	DD	人	3015.0	4.0
50	08-11-2022	11:04:45	36					
50	08-11-2022	11:04:45	37					
50	08-11-2022	11:04:45	38	独占	DD	电脑	973.0	3.0
50	08-11-2022	11:04:45	39	独占	DC	电脑	439.0	3.0
50	08-11-2022	11:04:45	40	独占	DC	电脑	498.0	4.0
50	08-11-2022	11:04:45	41	独占	DD	电脑	314.0	4.0
50	08-11-2022	11:04:45	42	独占	DD	电脑	2490.0	3.0
50	08-11-2022	11:04:45	43	分享	CC	电脑	437.0	5.0
50	08-11-2022	11:04:45	44	分享	CD	电脑	580.0	1.0
50	08-11-2022	11:04:45	45	独占	DC	电脑	1562.0	3.0
50	08-11-2022	11:04:45	46	独占	DD	电脑	4166.0	4.0
50	08-11-2022	11:04:45	47	分享	CC	电脑	777.0	3.0
