Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
116.0	loss	02-07-2021	10:19:07						
116.0	loss	02-07-2021	10:19:07	-3.0	-7.0	7月3日	接受	8557.0	2.0
116.0	loss	02-07-2021	10:19:07	-2.0	-8.0	unfair	接受	4523.0	2.0
116.0	loss	02-07-2021	10:19:07	-1.0	-9.0	unfair	接受	6249.0	2.0
116.0	loss	02-07-2021	10:19:07	-5.0	-5.0	fair	接受	3982.0	4.0
116.0	loss	02-07-2021	10:19:07	-4.0	-6.0	fair	接受	2090.0	4.0
116.0	loss	02-07-2021	10:19:07	-1.0	-9.0	unfair	接受	1844.0	2.0
116.0	loss	02-07-2021	10:19:07	-5.0	-5.0	fair	接受	1242.0	3.0
116.0	loss	02-07-2021	10:19:07	-3.0	-7.0	7月3日	接受	2391.0	2.0
116.0	loss	02-07-2021	10:19:07	-2.0	-8.0	unfair	拒绝	18126.0	3.0
116.0	loss	02-07-2021	10:19:07	-4.0	-6.0	fair	接受	5518.0	2.0
116.0	loss	02-07-2021	10:19:07						
116.0	loss	02-07-2021	10:19:07						
116.0	loss	02-07-2021	10:19:07	-1.0	-9.0	unfair	拒绝	6155.0	4.0
116.0	loss	02-07-2021	10:19:07	-2.0	-8.0	unfair	拒绝	13701.0	3.0
116.0	loss	02-07-2021	10:19:07	-5.0	-5.0	fair	接受	1326.0	4.0
116.0	loss	02-07-2021	10:19:07	-3.0	-7.0	7月3日	拒绝	5304.0	3.0
116.0	loss	02-07-2021	10:19:07	-4.0	-6.0	fair	接受	7734.0	2.0
116.0	loss	02-07-2021	10:19:07	-4.0	-6.0	fair	接受	6129.0	2.0
116.0	loss	02-07-2021	10:19:07	-2.0	-8.0	unfair	拒绝	3577.0	3.0
116.0	loss	02-07-2021	10:19:07	-3.0	-7.0	7月3日	拒绝	9478.0	3.0
116.0	loss	02-07-2021	10:19:07	-5.0	-5.0	fair	接受	1033.0	3.0
116.0	loss	02-07-2021	10:19:07	-1.0	-9.0	unfair	拒绝	1362.0	3.0
116.0	loss	02-07-2021	10:19:07						
116.0	loss	02-07-2021	10:19:07						
116.0	loss	02-07-2021	10:19:07	-4.0	-6.0	fair	接受	7498.0	3.0
116.0	loss	02-07-2021	10:19:07	-1.0	-9.0	unfair	拒绝	1937.0	3.0
116.0	loss	02-07-2021	10:19:07	-2.0	-8.0	unfair	拒绝	1796.0	3.0
116.0	loss	02-07-2021	10:19:07	-3.0	-7.0	7月3日	拒绝	11228.0	3.0
116.0	loss	02-07-2021	10:19:07	-5.0	-5.0	fair	接受	1013.0	4.0
116.0	loss	02-07-2021	10:19:07	-3.0	-7.0	7月3日	拒绝	12676.0	3.0
116.0	loss	02-07-2021	10:19:07	-5.0	-5.0	fair	接受	1007.0	4.0
116.0	loss	02-07-2021	10:19:07	-2.0	-8.0	unfair	拒绝	1631.0	2.0
116.0	loss	02-07-2021	10:19:07	-1.0	-9.0	unfair	拒绝	1415.0	3.0
116.0	loss	02-07-2021	10:19:07	-4.0	-6.0	fair	接受	1588.0	3.0
116.0	loss	02-07-2021	10:19:07						
116.0	loss	02-07-2021	10:19:07						
116.0	loss	02-07-2021	10:19:07	-1.0	-9.0	unfair	拒绝	4613.0	3.0
116.0	loss	02-07-2021	10:19:07	-2.0	-8.0	unfair	拒绝	1537.0	3.0
116.0	loss	02-07-2021	10:19:07	-3.0	-7.0	7月3日	拒绝	12455.0	2.0
116.0	loss	02-07-2021	10:19:07	-4.0	-6.0	fair	接受	1825.0	2.0
116.0	loss	02-07-2021	10:19:07	-5.0	-5.0	fair	接受	991.0	4.0
116.0	loss	02-07-2021	10:19:07	-1.0	-9.0	unfair	拒绝	1408.0	2.0
116.0	loss	02-07-2021	10:19:07	-5.0	-5.0	fair	接受	980.0	4.0
116.0	loss	02-07-2021	10:19:07	-3.0	-7.0	7月3日	拒绝	2358.0	2.0
116.0	loss	02-07-2021	10:19:07	-2.0	-8.0	unfair	拒绝	3868.0	2.0
116.0	loss	02-07-2021	10:19:07	-4.0	-6.0	fair	接受	3872.0	3.0
116.0	gain	02-07-2021	10:26:07						
116.0	gain	02-07-2021	10:26:07	7.0	3.0	unfair	拒绝	5604.0	3.0
116.0	gain	02-07-2021	10:26:07	5.0	5.0	fair	接受	1401.0	5.0
116.0	gain	02-07-2021	10:26:07	9.0	1.0	unfair	拒绝	1834.0	4.0
116.0	gain	02-07-2021	10:26:07	6.0	4.0	fair	接受	4473.0	3.0
116.0	gain	02-07-2021	10:26:07	8.0	2.0	unfair	拒绝	1372.0	3.0
116.0	gain	02-07-2021	10:26:07	5.0	5.0	fair	接受	1154.0	5.0
116.0	gain	02-07-2021	10:26:07	6.0	4.0	fair	接受	3293.0	3.0
116.0	gain	02-07-2021	10:26:07	9.0	1.0	unfair	拒绝	1070.0	4.0
116.0	gain	02-07-2021	10:26:07	7.0	3.0	unfair	拒绝	1729.0	4.0
116.0	gain	02-07-2021	10:26:07	8.0	2.0	unfair	拒绝	7815.0	2.0
116.0	gain	02-07-2021	10:26:07						
116.0	gain	02-07-2021	10:26:07						
116.0	gain	02-07-2021	10:26:07	9.0	1.0	unfair	拒绝	2881.0	3.0
116.0	gain	02-07-2021	10:26:07	6.0	4.0	fair	接受	1345.0	3.0
116.0	gain	02-07-2021	10:26:07	5.0	5.0	fair	接受	721.0	3.0
116.0	gain	02-07-2021	10:26:07	7.0	3.0	unfair	拒绝	2151.0	3.0
116.0	gain	02-07-2021	10:26:07	8.0	2.0	unfair	拒绝	1668.0	4.0
116.0	gain	02-07-2021	10:26:07	9.0	1.0	unfair	拒绝	1334.0	4.0
116.0	gain	02-07-2021	10:26:07	6.0	4.0	fair	接受	1404.0	2.0
116.0	gain	02-07-2021	10:26:07	8.0	2.0	unfair	拒绝	1522.0	2.0
116.0	gain	02-07-2021	10:26:07	5.0	5.0	fair	接受	999.0	5.0
116.0	gain	02-07-2021	10:26:07	7.0	3.0	unfair	接受	6994.0	2.0
116.0	gain	02-07-2021	10:26:07						
116.0	gain	02-07-2021	10:26:07						
116.0	gain	02-07-2021	10:26:07	8.0	2.0	unfair	拒绝	1554.0	2.0
116.0	gain	02-07-2021	10:26:07	6.0	4.0	fair	接受	1106.0	3.0
116.0	gain	02-07-2021	10:26:07	7.0	3.0	unfair	接受	6170.0	2.0
116.0	gain	02-07-2021	10:26:07	5.0	5.0	fair	接受	941.0	5.0
116.0	gain	02-07-2021	10:26:07	9.0	1.0	unfair	拒绝	1045.0	4.0
116.0	gain	02-07-2021	10:26:07	5.0	5.0	fair	接受	675.0	5.0
116.0	gain	02-07-2021	10:26:07	8.0	2.0	unfair	拒绝	1034.0	2.0
116.0	gain	02-07-2021	10:26:07	7.0	3.0	unfair	接受	2868.0	1.0
116.0	gain	02-07-2021	10:26:07	9.0	1.0	unfair	拒绝	1832.0	2.0
116.0	gain	02-07-2021	10:26:07	6.0	4.0	fair	接受	1695.0	2.0
116.0	gain	02-07-2021	10:26:07						
116.0	gain	02-07-2021	10:26:07						
116.0	gain	02-07-2021	10:26:07	8.0	2.0	unfair	拒绝	3637.0	2.0
116.0	gain	02-07-2021	10:26:07	9.0	1.0	unfair	拒绝	889.0	2.0
116.0	gain	02-07-2021	10:26:07	6.0	4.0	fair	接受	840.0	3.0
116.0	gain	02-07-2021	10:26:07	7.0	3.0	unfair	接受	1973.0	3.0
116.0	gain	02-07-2021	10:26:07	5.0	5.0	fair	接受	936.0	3.0
116.0	gain	02-07-2021	10:26:07	5.0	5.0	fair	接受	1453.0	5.0
116.0	gain	02-07-2021	10:26:07	9.0	1.0	unfair	拒绝	3227.0	2.0
116.0	gain	02-07-2021	10:26:07	8.0	2.0	unfair	拒绝	1029.0	1.0
116.0	gain	02-07-2021	10:26:07	7.0	3.0	unfair	接受	6197.0	2.0
116.0	gain	02-07-2021	10:26:07	6.0	4.0	fair	接受	1254.0	3.0
