Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
137.0	gain	06-26-2021	10:54:21						
137.0	gain	06-26-2021	10:54:21	5.0	5.0	fair	接受	1004.0	5.0
137.0	gain	06-26-2021	10:54:21	8.0	2.0	unfair	接受	2653.0	2.0
137.0	gain	06-26-2021	10:54:21	7.0	3.0	7月3日	接受	1920.0	2.0
137.0	gain	06-26-2021	10:54:21	9.0	1.0	unfair	接受	10142.0	1.0
137.0	gain	06-26-2021	10:54:21	6.0	4.0	fair	接受	1853.0	2.0
137.0	gain	06-26-2021	10:54:21	8.0	2.0	unfair	接受	562.0	2.0
137.0	gain	06-26-2021	10:54:21	5.0	5.0	fair	接受	134.0	5.0
137.0	gain	06-26-2021	10:54:21	6.0	4.0	fair	接受	1128.0	3.0
137.0	gain	06-26-2021	10:54:21	9.0	1.0	unfair	接受	1510.0	2.0
137.0	gain	06-26-2021	10:54:21	7.0	3.0	7月3日	接受	1537.0	2.0
137.0	gain	06-26-2021	10:54:21						
137.0	gain	06-26-2021	10:54:21						
137.0	gain	06-26-2021	10:54:21	5.0	5.0	fair	接受	486.0	4.0
137.0	gain	06-26-2021	10:54:21	6.0	4.0	fair	接受	37.0	2.0
137.0	gain	06-26-2021	10:54:21	7.0	3.0	7月3日	接受	84.0	3.0
137.0	gain	06-26-2021	10:54:21	8.0	2.0	unfair	接受	4368.0	2.0
137.0	gain	06-26-2021	10:54:21	9.0	1.0	unfair	接受	1843.0	2.0
137.0	gain	06-26-2021	10:54:21	6.0	4.0	fair	接受	311.0	3.0
137.0	gain	06-26-2021	10:54:21	9.0	1.0	unfair	接受	515.0	3.0
137.0	gain	06-26-2021	10:54:21	8.0	2.0	unfair	接受	715.0	2.0
137.0	gain	06-26-2021	10:54:21	7.0	3.0	7月3日	接受	124.0	3.0
137.0	gain	06-26-2021	10:54:21	5.0	5.0	fair	接受	635.0	5.0
137.0	gain	06-26-2021	10:54:21						
137.0	gain	06-26-2021	10:54:21						
137.0	gain	06-26-2021	10:54:21	6.0	4.0	fair	接受	761.0	2.0
137.0	gain	06-26-2021	10:54:21	9.0	1.0	unfair	接受	919.0	1.0
137.0	gain	06-26-2021	10:54:21	7.0	3.0	7月3日	接受	169.0	2.0
137.0	gain	06-26-2021	10:54:21	8.0	2.0	unfair	接受	441.0	2.0
137.0	gain	06-26-2021	10:54:21	5.0	5.0	fair	接受	635.0	5.0
137.0	gain	06-26-2021	10:54:21	5.0	5.0	fair	接受	2305.0	3.0
137.0	gain	06-26-2021	10:54:21	7.0	3.0	7月3日	接受	1387.0	1.0
