Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
90	loss	11-07-2020	14:34:02						
90	loss	11-07-2020	14:34:02	-2.0	-8.0	unfair	接受	15578.0	3.0
90	loss	11-07-2020	14:34:02	-3.0	-7.0	7月3日	拒绝	4389.0	3.0
90	loss	11-07-2020	14:34:02	-4.0	-6.0	fair	拒绝	1381.0	2.0
90	loss	11-07-2020	14:34:02	-5.0	-5.0	fair	接受	1188.0	3.0
90	loss	11-07-2020	14:34:02	-1.0	-9.0	unfair	接受	3764.0	3.0
90	loss	11-07-2020	14:34:02	-5.0	-5.0	fair	接受	806.0	3.0
90	loss	11-07-2020	14:34:02	-3.0	-7.0	7月3日	拒绝	1477.0	3.0
90	loss	11-07-2020	14:34:02	-2.0	-8.0	unfair	接受	1401.0	3.0
90	loss	11-07-2020	14:34:02	-1.0	-9.0	unfair	拒绝	1776.0	3.0
90	loss	11-07-2020	14:34:02	-4.0	-6.0	fair	拒绝	3193.0	3.0
90	loss	11-07-2020	14:34:02						
90	loss	11-07-2020	14:34:02						
90	loss	11-07-2020	14:34:02	-1.0	-9.0	unfair	拒绝	1336.0	3.0
90	loss	11-07-2020	14:34:02	-5.0	-5.0	fair	接受	872.0	3.0
90	loss	11-07-2020	14:34:02	-4.0	-6.0	fair	拒绝	1006.0	3.0
90	loss	11-07-2020	14:34:02	-2.0	-8.0	unfair	拒绝	686.0	3.0
90	loss	11-07-2020	14:34:02	-3.0	-7.0	7月3日	接受	2514.0	3.0
90	loss	11-07-2020	14:34:02	-5.0	-5.0	fair	接受	930.0	3.0
90	loss	11-07-2020	14:34:02	-2.0	-8.0	unfair	拒绝	569.0	3.0
90	loss	11-07-2020	14:34:02	-3.0	-7.0	7月3日	拒绝	723.0	3.0
90	loss	11-07-2020	14:34:02	-4.0	-6.0	fair	拒绝	1198.0	3.0
90	loss	11-07-2020	14:34:02	-1.0	-9.0	unfair	拒绝	824.0	3.0
90	loss	11-07-2020	14:34:02						
90	loss	11-07-2020	14:34:02						
90	loss	11-07-2020	14:34:02	-2.0	-8.0	unfair	接受	1259.0	3.0
90	loss	11-07-2020	14:34:02	-5.0	-5.0	fair	接受	879.0	3.0
90	loss	11-07-2020	14:34:02	-1.0	-9.0	unfair	拒绝	947.0	3.0
90	loss	11-07-2020	14:34:02	-3.0	-7.0	7月3日	拒绝	937.0	3.0
90	loss	11-07-2020	14:34:02	-4.0	-6.0	fair	拒绝	1089.0	3.0
90	loss	11-07-2020	14:34:02	-3.0	-7.0	7月3日	拒绝	2239.0	3.0
90	loss	11-07-2020	14:34:02	-4.0	-6.0	fair	拒绝	781.0	2.0
90	loss	11-07-2020	14:34:02	-5.0	-5.0	fair	接受	2356.0	5.0
90	loss	11-07-2020	14:34:02	-2.0	-8.0	unfair	拒绝	3438.0	2.0
90	loss	11-07-2020	14:34:02	-1.0	-9.0	unfair	拒绝	3329.0	3.0
90	loss	11-07-2020	14:34:02						
90	loss	11-07-2020	14:34:02						
90	loss	11-07-2020	14:34:02	-4.0	-6.0	fair	接受	6626.0	2.0
90	loss	11-07-2020	14:34:02	-1.0	-9.0	unfair	拒绝	1469.0	5.0
90	loss	11-07-2020	14:34:02	-3.0	-7.0	7月3日	拒绝	1665.0	3.0
90	loss	11-07-2020	14:34:02	-5.0	-5.0	fair	接受	906.0	3.0
90	loss	11-07-2020	14:34:02	-2.0	-8.0	unfair	拒绝	665.0	2.0
90	loss	11-07-2020	14:34:02	-4.0	-6.0	fair	拒绝	1485.0	3.0
90	loss	11-07-2020	14:34:02	-1.0	-9.0	unfair	拒绝	2104.0	2.0
90	loss	11-07-2020	14:34:02	-2.0	-8.0	unfair	拒绝	1950.0	2.0
90	loss	11-07-2020	14:34:02	-3.0	-7.0	7月3日	接受	3580.0	2.0
90	loss	11-07-2020	14:34:02	-5.0	-5.0	fair	接受	2004.0	5.0
90	gain	11-07-2020	14:28:53						
90	gain	11-07-2020	14:28:53	7.0	3.0	unfair	拒绝	6273.0	3.0
90	gain	11-07-2020	14:28:53	6.0	4.0	fair	拒绝	5731.0	3.0
90	gain	11-07-2020	14:28:53	9.0	1.0	unfair	拒绝	8821.0	3.0
90	gain	11-07-2020	14:28:53	8.0	2.0	unfair	接受	3087.0	2.0
90	gain	11-07-2020	14:28:53	5.0	5.0	fair	接受	2007.0	5.0
90	gain	11-07-2020	14:28:53	5.0	5.0	fair	接受	1436.0	3.0
90	gain	11-07-2020	14:28:53	8.0	2.0	unfair	拒绝	1562.0	4.0
90	gain	11-07-2020	14:28:53	7.0	3.0	unfair	拒绝	1022.0	3.0
90	gain	11-07-2020	14:28:53	6.0	4.0	fair	拒绝	1003.0	3.0
90	gain	11-07-2020	14:28:53	9.0	1.0	unfair	拒绝	970.0	3.0
90	gain	11-07-2020	14:28:53						
90	gain	11-07-2020	14:28:53						
90	gain	11-07-2020	14:28:53	6.0	4.0	fair	拒绝	2001.0	3.0
90	gain	11-07-2020	14:28:53	5.0	5.0	fair	接受	1224.0	3.0
90	gain	11-07-2020	14:28:53	7.0	3.0	unfair	拒绝	778.0	3.0
90	gain	11-07-2020	14:28:53	8.0	2.0	unfair	拒绝	891.0	3.0
90	gain	11-07-2020	14:28:53	9.0	1.0	unfair	拒绝	977.0	3.0
90	gain	11-07-2020	14:28:53	7.0	3.0	unfair	拒绝	932.0	3.0
90	gain	11-07-2020	14:28:53	6.0	4.0	fair	拒绝	744.0	3.0
90	gain	11-07-2020	14:28:53	5.0	5.0	fair	接受	1046.0	5.0
90	gain	11-07-2020	14:28:53	8.0	2.0	unfair	拒绝	1772.0	3.0
90	gain	11-07-2020	14:28:53	9.0	1.0	unfair	拒绝	2070.0	3.0
90	gain	11-07-2020	14:28:53						
90	gain	11-07-2020	14:28:53						
90	gain	11-07-2020	14:28:53	6.0	4.0	fair	拒绝	1455.0	3.0
90	gain	11-07-2020	14:28:53	8.0	2.0	unfair	拒绝	743.0	3.0
90	gain	11-07-2020	14:28:53	9.0	1.0	unfair	拒绝	780.0	3.0
90	gain	11-07-2020	14:28:53	7.0	3.0	unfair	拒绝	986.0	3.0
